3	3	4	4	.	3	3	3	3	1	1	1	1	4	5	5	4	4	5	4	3	2	3	2	2	5	5	4	1	1	1	3	1	.	1	.	.	.	.	.	.	.	5	1	.	.	.	.	.	.	.	4	0	1	0	0	0	0	.	.	5	5	4	4	3	1	.	5	5	1	45244	1	1	1	.	0	1	0	1	1	0	3	1	0	.	0	2	3.5	1.66666666666667	3	4.2	3.54545454545455	4.66666666666667	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	3	5	3	3	1	1	2	1	4	3	3	4	4	2	5	5	2	1	4	4	2	4	3	.	0	3.4
3	3	3	5	.	3	2	3	2	1	1	2	2	1	5	5	5	5	5	5	5	3	5	1	4	5	1	4	1	1	5	3	1	.	1	.	.	.	.	.	.	.	5	1	.	.	.	.	.	.	.	3	0	1	0	0	0	0	.	.	5	5	5	4	3	.	1	5	4	2	58105	.	1	1	.	0	1	0	1	1	0	3	1	.	1	1	4	3.5	1.33333333333333	2.66666666666667	4.4	4.36363636363636	3.33333333333333	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	5	4	4	4	4	4	3	4	5	4	4	4	5	.	.	.	.	.	.	.	.	.	.	.	.	.	6	6	4	5	4	.	1	1	1	1	1	5	0	1
3	3	3	3	.	4	4	3	2	1	1	1	1	2	3	5	5	4	4	2	1	1	1	1	1	5	5	5	1	1	1	3	1	.	1	.	.	.	.	.	.	.	5	1	.	.	.	.	.	.	.	2	0	1	0	0	0	0	.	.	5	5	5	4	3	1	.	5	4	2	60234	1	1	1	.	0	1	0	1	1	0	3	1	0	.	0	2	3	1.33333333333333	3.66666666666667	4.4	2.54545454545455	5	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	4	4	5	4	2	2	1	1	5	4	3	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	3	4	4	3	5	0	3.8
3	4	3	4	.	2	2	3	3	1	1	1	1	2	2	5	5	4	3	1	1	1	3	1	1	1	1	4	1	1	1	3	1	.	1	.	.	.	.	.	.	.	5	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	4	5	5	5	3	.	1	3	3	2	65134	.	1	1	.	0	1	0	1	1	0	3	1	.	1	1	2	3.5	1.66666666666667	2.33333333333333	4.4	2.45454545454545	2	2	1	.	5	4	2	2	4	3	1	4	4	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	1	1	3	1	1	1	1	1	1	1	.	1	1
3	4	2	4	.	2	2	2	1	1	1	1	1	2	5	5	5	4	4	4	3	3	4	3	5	5	5	4	4	4	1	3	1	.	1	.	.	.	.	.	.	.	5	.	1	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	4	4	4	3	3	1	.	5	5	2	14122	0	1	1	.	0	1	0	1	1	0	3	1	0	.	0	2	3.25	1	2	3.6	4.09090909090909	4.66666666666667	1	1	1	4	4	3	2	3	3	1	2	3	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	4	1	3	1	1	1	1	1	1	4	4	0	1.6
2	3	4	4	.	3	2	4	2	1	1	1	2	2	5	5	4	5	5	5	4	1	4	1	3	1	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	5	.	1	.	.	.	.	.	.	5	0	1	0	0	0	0	.	.	4	4	5	4	2	1	1	5	5	2	52167	0	1	1	.	0	1	0	1	1	0	3	1	0	1	1	3	3.25	1.33333333333333	3	3.8	3.81818181818182	1	2	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	1	.
3	3	4	4	.	5	5	5	2	2	1	2	2	1	5	5	5	5	5	5	3	2	5	3	5	1	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	5	.	1	.	.	.	.	.	.	2	0	1	0	0	0	0	.	.	2	3	3	4	2	.	1	6	5	2	61114	.	1	1	.	0	1	0	1	1	0	3	1	.	1	1	4	3.5	1.66666666666667	5	2.8	4.36363636363636	1	2	1	1	5	5	5	3	5	4	3	2	4	3	4	3	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	6	6	4	6	3	.	2	2	2	3	2	5	1	2.2
3	4	4	4	.	4	3	4	3	1	2	1	1	2	4	5	5	4	4	5	4	3	2	3	3	1	1	1	1	1	1	3	1	.	1	1	.	.	.	.	.	.	5	.	.	1	.	.	.	.	.	.	0	1	0	0	0	0	.	.	4	5	5	5	4	1	.	5	3	2	11168	1	2	1	.	0	1	0	1	1	0	3	1	0	.	0	2	3.75	2	3.66666666666667	4.6	3.81818181818182	1	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	3	5	2	3	2	1	2	1	4	5	4	5	4	6	1	5	1	1	4	4	2	4	2	5	0	3.2
3	3	4	2	.	3	2	2	3	1	1	1	1	1	5	5	3	5	4	4	3	2	3	1	1	4	4	4	1	4	4	3	1	.	1	.	.	.	.	.	.	.	4	1	1	.	.	.	.	.	.	5	0	1	0	0	0	0	.	.	3	4	3	3	2	1	.	5	3	2	48273	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	3	1.66666666666667	2.33333333333333	3	3.27272727272727	4	2	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	1	.
4	4	3	3	.	4	4	4	4	2	3	1	1	1	5	5	5	5	5	4	4	1	3	1	2	1	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	4	1	.	.	.	.	.	.	.	2	0	1	0	0	0	0	.	.	4	3	5	4	3	1	.	5	4	2	29304	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	3.5	3	4	3.8	3.63636363636364	1	1	1	.	4	5	3	5	3	2	1	2	1	4	4	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	2	1	1	1	1	4	2	5	6	1	.	0	3.6
2	3	2	2	.	4	2	5	1	2	1	1	1	2	4	4	4	4	4	1	1	1	1	1	1	5	6	6	6	7	6	3	1	.	1	.	.	.	.	.	.	.	4	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	3	4	3	3	3	.	1	6	4	2	54166	.	1	1	.	0	1	0	1	1	0	2	0	.	1	1	2	2.25	1.33333333333333	3.66666666666667	3.2	2.36363636363636	5.66666666666667	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	4	4	4	5	3	1	1	2	5	4	5	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	2	4	6	7	5	.	2	2	2	4	6	5	1	3.2
2	3	2	4	.	3	2	4	2	3	3	1	2	1	5	5	4	4	5	5	5	3	5	5	3	5	5	6	1	1	1	3	1	.	1	.	.	.	.	.	.	.	4	.	1	.	.	.	.	.	.	5	0	1	0	0	0	0	.	.	2	1	2	1	1	.	1	3	3	2	22113	.	1	1	.	0	1	0	1	1	0	2	0	.	1	1	3	2.75	2.66666666666667	3	1.4	4.45454545454545	5.33333333333333	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	5	5	1	3	2	1	2	1	3	4	4	4	4	4	1	4	1	1	1	2	2	5	3	4	0	2.6
2	4	3	5	.	3	3	4	2	2	1	1	1	1	5	5	5	5	4	5	5	3	5	1	5	1	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	4	.	1	.	.	.	.	.	.	5	0	1	0	0	0	0	.	.	1	1	4	1	1	.	1	1	2	1	55111	1	1	1	.	0	1	0	1	1	0	2	0	.	1	1	2	3.5	1.66666666666667	3.33333333333333	1.6	4.36363636363636	1	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	4	4	3	3	3	3	3	3	4	3	4	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	5	4	5	4	5	.	.	.	.	.	.	4	1	.
3	3	3	4	4	3	3	4	4	2	.	1	2	1	7	6	7	7	7	4	2	1	1	1	1	.	.	.	.	.	.	3	2	1	.	.	.	.	.	.	1	.	4	.	.	1	.	.	.	.	.	.	0	1	0	0	0	0	.	.	.	.	.	.	.	.	1	1	3	2	50180	.	2	1	.	0	1	0	1	1	1	2	0	.	1	1	3	3.25	3	3.33333333333333	.	4	.	2	1	1	5	5	5	5	5	2	3	2	5	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	3	1	2	2	1	7	1	1	7	7	5	1	4.6
4	4	4	4	.	4	4	2	3	1	3	2	2	1	4	5	5	4	4	4	3	2	2	1	1	5	4	4	1	1	1	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	3	0	1	0	0	0	0	.	.	4	5	4	5	4	1	.	5	4	2	16142	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	4	4	2.33333333333333	3.33333333333333	4.4	3.18181818181818	4.33333333333333	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	4	5	3	3	2	2	3	1	5	4	5	5	2	4	4	3	1	1	2	5	1	2	2	5	0	2.4
3	3	4	3	.	1	3	1	3	1	1	1	1	1	5	5	5	5	4	3	3	3	3	2	2	1	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	5	5	5	4	4	.	1	5	3	2	18130	.	1	1	.	0	1	0	1	1	0	2	0	.	1	1	2	3.25	1.66666666666667	1.66666666666667	4.6	3.63636363636364	1	1	1	1	2	4	1	2	3	3	1	1	1	2	5	4	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1	2	1	1	1	2	1	1	1	1	5	0	1.2
2	3	3	3	.	3	3	2	3	1	2	1	1	1	5	5	3	5	4	3	2	1	1	3	1	4	1	4	1	1	1	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	3	3	3	3	3	1	.	3	3	1	18288	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	2.75	2	2.66666666666667	3	3	3	1	1	1	4	3	2	3	3	1	1	1	2	2	4	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	5	6	5	1	.	4	4	4	4	4	4	0	4
5	5	5	5	.	5	3	5	2	1	1	2	2	1	5	5	4	5	5	4	4	3	3	3	1	5	4	1	1	1	1	3	1	.	1	.	.	1	.	.	.	.	3	1	.	.	.	.	.	.	.	2	0	1	0	0	0	0	.	.	1	4	4	4	4	1	.	5	5	1	27201	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	4	5	1.33333333333333	4.33333333333333	3.4	3.81818181818182	3.33333333333333	1	1	1	3	3	2	1	3	1	1	1	1	1	5	4	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	4	3	6	1	1	.	.	.	.	.	.	0	.
4	4	5	5	.	4	3	4	3	2	1	1	1	2	5	5	5	5	5	5	3	1	3	3	1	1	1	1	1	1	1	3	1	.	.	.	.	.	.	.	.	1	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	4	5	5	5	4	1	.	3	4	2	27212	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	4.5	2	3.66666666666667	4.6	3.72727272727273	1	1	1	1	4	5	4	4	4	4	5	2	2	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	4	1	4	2	.	3	6	2	1	6	4	0	3.6
3	3	3	3	.	3	3	4	3	2	2	1	1	2	3	3	3	4	3	2	2	1	1	1	1	5	5	5	5	5	5	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	2	0	1	0	0	1	0	.	.	1	2	3	3	2	1	.	3	3	2	29214	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	3	2.33333333333333	3.33333333333333	2.2	2.18181818181818	5	2	1	.	5	5	5	3	3	4	4	4	3	3	3	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	7	6	1	6	5	.	3	4	4	4	4	.	1	3.8
1	3	5	2	.	1	1	2	1	1	1	1	1	1	5	5	5	5	3	1	2	1	1	5	1	1	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	5	5	5	5	.	1	.	3	4	1	29288	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	2.75	1	1.33333333333333	5	3.09090909090909	1	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	4	4	3	3	3	1	1	3	5	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	2	7	7	5	1	.	1	1	1	1	1	5	1	1
3	3	3	2	.	3	3	3	3	1	2	1	1	2	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	5	5	5	5	4	.	1	5	3	2	43114	1	1	1	.	0	1	0	1	1	1	2	0	.	1	1	2	2.75	2	3	4.8	1.90909090909091	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	3	3	1	1	1	1	4	4	4	4	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	2	3	2	3	3	.	2	2	1	3	2	.	0	2
4	4	4	4	.	3	4	3	3	3	3	2	2	3	4	4	4	4	4	3	2	2	2	1	2	5	5	5	4	1	1	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	3	0	1	0	0	1	0	.	.	4	5	5	5	3	.	1	2	4	2	47118	.	1	1	.	0	1	0	1	1	0	2	0	.	1	1	4	4	3	3.33333333333333	4.4	2.90909090909091	5	2	1	1	5	5	5	5	5	5	5	.	5	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	6	1	1	1	1	2	2	3	3	5	4	1	3
5	4	5	5	5	5	3	4	3	1	.	2	2	2	6	6	7	7	6	2	2	1	1	1	1	.	.	.	.	.	.	3	2	1	.	.	.	.	.	.	1	.	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	.	.	.	.	.	.	1	5	3	2	47119	.	1	1	.	0	1	0	1	1	1	2	0	.	1	1	4	4.75	2	4	.	3.63636363636364	.	2	1	1	4	5	3	4	5	2	2	3	1	4	4	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	6	5	1	6	2	.	3	2	4	3	4	5	1	3.2
4	4	5	5	.	4	3	3	4	3	4	1	1	2	5	5	5	5	5	3	2	2	3	3	3	4	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	4	5	4	4	2	.	1	7	3	1	48133	1	1	1	.	0	1	0	1	1	0	2	0	.	1	1	2	4.5	3.66666666666667	3.33333333333333	3.8	3.72727272727273	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	2	5	3	1	2	1	2	1	2	4	3	4	5	4	3	3	2	.	.	.	.	.	.	5	0	.
3	4	4	5	.	4	2	5	3	2	3	1	1	1	4	5	5	4	3	4	4	4	2	1	2	5	6	4	4	4	4	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	3	0	1	0	0	0	0	.	.	4	5	4	4	2	.	1	5	4	2	49154	.	1	1	.	0	1	0	1	1	0	2	0	.	1	1	2	4	2.66666666666667	3.66666666666667	3.8	3.45454545454545	5	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	5	5	3	3	2	2	3	3	4	4	5	5	1	3	2	3	1	.	7	3	3	1	.	.	1	3.5
3	3	3	3	.	2	3	3	3	2	2	1	1	1	5	5	5	5	5	4	4	2	4	1	1	1	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	4	4	4	4	3	.	1	5	4	2	49198	.	1	1	.	0	1	0	1	1	0	2	0	.	1	1	2	3	2.33333333333333	2.66666666666667	3.8	3.72727272727273	1	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	4	5	4	5	4	4	4	1	5	5	5	5	2	1	1	3	1	.	1	2	2	3	3	4	0	2.2
3	4	3	3	.	3	4	3	4	3	3	2	2	2	5	4	5	5	4	2	3	1	2	1	2	1	4	4	6	5	5	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	4	4	5	4	3	.	1	3	3	2	62134	.	1	1	.	0	1	0	1	1	0	2	0	.	1	1	4	3.25	3.33333333333333	3.33333333333333	4	3.09090909090909	3	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	4	4	2	4	2	1	1	1	4	4	4	5	4	.	.	.	.	.	.	.	.	.	.	.	.	.	6	6	1	7	1	.	2	3	1	3	5	5	0	2.8
2	2	2	4	.	2	2	3	1	1	1	1	1	1	5	5	5	4	5	5	4	3	5	3	5	7	4	4	7	4	4	3	1	.	1	.	.	.	.	.	.	.	3	1	.	.	.	.	.	.	.	2	0	1	0	0	0	0	.	.	2	2	3	4	4	1	.	5	4	2	64156	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	2.5	1	2.33333333333333	3	4.45454545454545	5	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	3	5	4	3	2	2	3	1	4	5	4	5	4	3	3	3	2	.	6	5	2	4	6	4	0	4.6
2	2	3	2	.	3	3	2	2	2	2	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	3	1	.	1	.	.	.	.	.	.	.	3	.	1	.	.	.	1	.	.	1	0	0	0	0	1	0	.	.	2	3	2	3	3	1	.	1	1	2	60205	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	2.25	2	2.66666666666667	2.6	5	5	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	5	5	5	5	4	3	3	2	4	5	5	5	1	3	4	6	7	5	4	4	2	2	4	4	0	3.2
3	3	4	3	.	2	2	2	1	1	1	1	1	2	5	5	5	5	4	4	4	3	5	1	1	1	1	1	1	1	1	3	1	.	1	.	1	.	.	.	.	1	3	.	1	.	.	.	.	.	.	5	0	1	0	0	1	0	.	.	4	5	4	5	3	1	.	2	4	2	27104	0	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	3.25	1	2	4.2	3.81818181818182	1	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	5	4	5	5	3	4	1	1	4	3	5	5	3	.	.	.	.	.	.	.	.	.	.	.	.	.	6	7	6	6	3	4	.	.	.	.	.	.	0	.
3	3	4	4	.	3	3	3	3	2	2	1	1	2	4	5	5	4	5	2	1	1	1	1	1	4	5	4	1	4	1	3	1	.	1	.	.	.	.	.	.	.	2	1	.	.	.	.	.	.	.	2	0	0	0	0	1	0	.	.	5	5	5	5	5	1	.	5	3	2	13153	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	3.5	2.33333333333333	3	5	2.72727272727273	4.33333333333333	2	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	1	.
3	5	3	4	.	2	2	4	4	1	2	1	1	1	5	5	5	5	5	4	4	1	4	1	4	1	1	1	5	6	6	3	1	.	1	.	1	.	.	.	.	.	2	1	.	.	.	.	.	.	.	4	0	1	0	0	1	0	.	.	5	5	3	3	2	1	.	2	3	2	16155	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	3.75	2.33333333333333	2.66666666666667	3.6	3.90909090909091	1	1	1	1	2	4	4	1	4	3	2	1	1	3	4	2	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	2	3	4	4	.	5	5	2	5	3	3	0	4
2	3	3	3	.	4	3	4	2	1	1	1	1	1	5	5	4	5	3	5	3	1	3	1	3	5	4	4	1	1	1	3	2	1	1	.	1	.	.	.	.	1	2	1	.	.	.	.	.	.	.	2	0	1	0	0	0	0	.	.	5	5	4	5	2	1	.	5	4	2	48205	1	1	1	.	0	1	0	1	1	1	2	0	0	.	0	2	2.75	1.33333333333333	3.66666666666667	4.2	3.45454545454545	4.33333333333333	2	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.
3	3	3	3	.	4	3	4	2	1	3	1	1	2	5	5	5	5	4	5	4	3	1	3	1	5	5	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	2	1	.	.	.	.	.	.	.	1	0	1	0	0	0	0	.	.	3	2	4	4	3	1	.	5	3	2	48242	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	3	2	3.66666666666667	3.2	3.72727272727273	3.66666666666667	2	1	1	5	5	3	4	4	3	4	5	4	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	2	2	2	2	.	5	6	2	3	2	3	1	3.6
3	4	3	3	.	3	3	3	1	1	1	2	2	1	5	5	5	4	4	5	3	1	2	1	4	4	5	4	1	1	1	3	1	.	1	.	.	.	.	.	.	.	2	1	.	.	.	.	.	.	.	3	0	1	0	0	0	0	.	.	5	4	4	4	4	.	1	3	5	2	61119	.	1	1	.	0	1	0	1	1	0	2	0	.	1	1	4	3.25	1	3	4.2	3.54545454545455	4.33333333333333	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	5	5	4	5	2	2	3	2	4	5	5	4	5	5	1	5	4	.	3	5	2	3	3	4	0	3.2
2	3	3	3	.	1	1	1	1	1	2	1	1	2	5	5	5	5	5	5	5	3	4	1	1	6	6	6	4	4	4	3	1	.	1	.	.	.	.	.	.	.	2	.	1	.	.	.	.	.	.	5	0	1	0	0	0	0	.	.	4	4	4	3	3	1	.	3	4	2	14202	1	1	1	.	0	1	0	1	1	0	2	0	0	.	0	2	2.75	1.33333333333333	1	3.6	4	6	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	5	5	3	5	2	1	2	1	4	5	5	5	3	2	1	4	1	.	1	1	5	4	5	4	0	3.2
3	4	3	3	.	4	2	3	3	1	1	2	1	1	5	5	5	5	4	4	3	2	3	1	2	1	1	1	1	1	1	3	1	.	1	.	.	.	.	.	.	.	2	.	.	.	1	.	.	.	.	.	0	1	0	0	0	0	.	.	5	5	5	4	4	1	.	5	4	2	27248	1	3	1	.	0	1	0	1	1	0	2	0	0	.	0	3	3.25	1.66666666666667	3	4.6	3.54545454545455	1	3	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	5	5	3	4	2	1	5	3	5	5	5	5	5	6	4	6	1	5	4	5	2	3	1	4	.	3
3	3	3	3	.	4	3	4	3	1	1	1	2	1	5	5	5	5	5	3	4	3	3	1	1	4	4	1	5	4	4	3	.	.	1	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	1	0	0	0	0	1	0	.	.	4	5	3	4	4	1	.	5	4	2	31255	0	1	1	.	0	1	0	1	1	.	.	.	0	.	0	3	3	1.66666666666667	3.66666666666667	4	3.63636363636364	3	2	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4	5	1	4	5	.	1	2	1	1	2	5	1	1.4
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	.	.	.	.	.	.	.	1	.	1	.	.	27111	1	.	1	.	0	1	0	1	1	.	.	.	0	.	0	.	.	.	.	.	.	.	2	1	.	4	5	3	3	3	4	3	2	1	5	4	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	7	6	7	4	1	1	7	2	1	3	.	1	2.8
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	.	.	.	.	.	.	.	1	.	1	.	.	48179	1	.	1	.	0	1	0	1	1	.	.	.	0	.	0	.	.	.	.	.	.	.	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	5	5	5	5	5	5	5	2	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	0	.
3	4	3	4	.	5	4	5	4	2	2	2	2	3	2	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	.	.	.	.	.	9	1	1	.	1	.	.	.	.	2	0	1	0	0	1	1	.	.	2	4	3	5	2	1	.	2	3	2	36185	1	1	0	.	1	0	0	0	0	0	5	1	0	.	0	4	3.5	2.66666666666667	4.66666666666667	3.2	2.54545454545455	1	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	5	5	4	4	3	2	2	3	4	4	4	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	3	2	1	5	1	.	4	4	4	4	4	5	1	4
3	4	5	4	.	1	2	3	1	1	1	1	1	3	4	5	5	5	5	4	2	1	4	1	3	4	1	1	1	1	1	1	1	.	1	.	.	.	.	.	.	.	9	1	1	.	.	.	.	.	.	.	0	1	0	0	1	1	.	.	5	5	5	5	5	.	1	5	4	2	22112	.	1	0	.	1	0	0	0	0	0	5	1	.	1	1	2	4	1	2	5	3.54545454545455	2	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	5	5	3	5	3	1	1	4	5	4	4	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	1	5	1	3	3	.	2	4	1	2	3	4	1	2.4
4	4	4	4	.	3	4	3	3	2	2	1	1	2	5	5	5	5	5	4	3	2	3	2	1	5	5	5	4	4	4	1	.	.	1	.	.	.	.	.	.	.	9	1	.	.	.	.	.	.	.	2	0	0	0	0	0	1	.	.	4	5	4	4	2	.	1	2	5	2	23145	.	1	0	.	1	0	0	0	0	.	5	1	.	1	1	2	4	2.33333333333333	3.33333333333333	3.8	3.63636363636364	5	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	4	5	3	4	3	2	2	3	4	5	5	4	5	.	.	.	.	.	.	.	.	.	.	.	.	.	2	4	2	5	5	7	6	7	5	3	3	3	1	4.8
